longitude_e,latitude_n,raw_elevation_m,reference_plane_m,corrected_residual_m
75.6914062,17.8476562,-946.000,-905.053,-40.947
75.6992188,17.8476562,-960.000,-909.527,-50.473
75.7070312,17.8476562,-973.000,-914.001,-58.999
75.7148438,17.8476562,-981.000,-918.475,-62.525
75.7226562,17.8476562,-979.000,-922.948,-56.052
75.7304688,17.8476562,-977.000,-927.422,-49.578
75.7382812,17.8476562,-975.000,-931.896,-43.104
75.7460938,17.8476562,-974.000,-936.370,-37.630
75.7539062,17.8476562,-973.000,-940.843,-32.157
75.7617188,17.8476562,-972.000,-945.317,-26.683
75.7695312,17.8476562,-971.000,-949.791,-21.209
75.7773438,17.8476562,-970.000,-954.265,-15.735
75.7851562,17.8476562,-970.000,-958.738,-11.262
75.7929688,17.8476562,-973.000,-963.212,-9.788
75.8007812,17.8476562,-985.000,-967.686,-17.314
75.8085938,17.8476562,-987.000,-972.160,-14.840
75.8164062,17.8476562,-985.000,-976.633,-8.367
75.8242188,17.8476562,-970.000,-981.107,11.107
75.8320312,17.8476562,-948.000,-985.581,37.581
75.8398438,17.8476562,-923.000,-990.055,67.055
75.8476562,17.8476562,-889.000,-994.528,105.528
75.8554688,17.8476562,-835.000,-999.002,164.002
75.8632812,17.8476562,-757.000,-1003.476,246.476
75.8710938,17.8476562,-644.000,-1007.950,363.950
75.8789062,17.8476562,-607.000,-1012.424,405.424
75.8867188,17.8476562,-600.000,-1016.897,416.897
75.8945312,17.8476562,-599.000,-1021.371,422.371
75.9023438,17.8476562,-597.000,-1025.845,428.845
75.9101562,17.8476562,-592.000,-1030.319,438.319
75.9179688,17.8476562,-583.000,-1034.792,451.792
75.9257812,17.8476562,-571.000,-1039.266,468.266
75.9335938,17.8476562,-555.000,-1043.740,488.740
75.9414062,17.8476562,-538.000,-1048.214,510.214
75.9492188,17.8476562,-522.000,-1052.687,530.687
75.9570312,17.8476562,-510.000,-1057.161,547.161
75.9648438,17.8476562,-504.000,-1061.635,557.635
75.9726562,17.8476562,-488.000,-1066.109,578.109
75.9804688,17.8476562,-500.000,-1070.582,570.582
75.9882812,17.8476562,-505.000,-1075.056,570.056
75.9960938,17.8476562,-514.000,-1079.530,565.530
76.0039062,17.8476562,-518.000,-1084.004,566.004
76.0117188,17.8476562,-521.000,-1088.477,567.477
76.0195312,17.8476562,-526.000,-1092.951,566.951
76.0273438,17.8476562,-558.000,-1097.425,539.425
76.0351562,17.8476562,-603.000,-1101.899,498.899
76.0429688,17.8476562,-654.000,-1106.372,452.372
76.0507812,17.8476562,-694.000,-1110.846,416.846
76.0585938,17.8476562,-785.000,-1115.320,330.320
76.0664062,17.8476562,-821.000,-1119.794,298.794
76.0742188,17.8476562,-855.000,-1124.268,269.268
76.0820312,17.8476562,-897.000,-1128.741,231.741
76.0898438,17.8476562,-943.000,-1133.215,190.215
76.0976562,17.8476562,-995.000,-1137.689,142.689
76.1054688,17.8476562,-1053.000,-1142.163,89.163
76.1132812,17.8476562,-1119.000,-1146.636,27.636
76.1210938,17.8476562,-1191.000,-1151.110,-39.890
76.1289062,17.8476562,-1261.000,-1155.584,-105.416
76.1367188,17.8476562,-1320.000,-1160.058,-159.942
76.1445312,17.8476562,-1375.000,-1164.531,-210.469
76.1523438,17.8476562,-1425.000,-1169.005,-255.995
76.1601562,17.8476562,-1461.000,-1173.479,-287.521
76.1679688,17.8476562,-1501.000,-1177.953,-323.047
76.1757812,17.8476562,-1542.000,-1182.426,-359.574
76.1835938,17.8476562,-1582.000,-1186.900,-395.100
76.1914062,17.8476562,-1641.000,-1191.374,-449.626
76.1992188,17.8476562,-1660.000,-1195.848,-464.152
76.2070312,17.8476562,-1685.000,-1200.321,-484.679
76.2148438,17.8476562,-1721.000,-1204.795,-516.205
76.2226562,17.8476562,-1758.000,-1209.269,-548.731
76.2304688,17.8476562,-1755.000,-1213.743,-541.257
76.2382812,17.8476562,-1742.000,-1218.216,-523.784
76.2460938,17.8476562,-1729.000,-1222.690,-506.310
76.2539062,17.8476562,-1721.000,-1227.164,-493.836
76.2617188,17.8476562,-1716.000,-1231.638,-484.362
76.2695312,17.8476562,-1714.000,-1236.112,-477.888
76.2773438,17.8476562,-1715.000,-1240.585,-474.415
76.2851562,17.8476562,-1718.000,-1245.059,-472.941
76.2929688,17.8476562,-1723.000,-1249.533,-473.467
76.3007812,17.8476562,-1729.000,-1254.007,-474.993
76.3085938,17.8476562,-1735.000,-1258.480,-476.520
76.3164062,17.8476562,-1741.000,-1262.954,-478.046
76.3242188,17.8476562,-1768.000,-1267.428,-500.572
76.3320312,17.8476562,-1751.000,-1271.902,-479.098
76.3398438,17.8476562,-1768.000,-1276.375,-491.625
76.3476562,17.8476562,-1780.000,-1280.849,-499.151
76.3554688,17.8476562,-1790.000,-1285.323,-504.677
76.3632812,17.8476562,-1793.000,-1289.797,-503.203
76.3710938,17.8476562,-1794.000,-1294.270,-499.730
76.3789062,17.8476562,-1811.000,-1298.744,-512.256
76.3867188,17.8476562,-1861.000,-1303.218,-557.782
76.3945312,17.8476562,-1920.000,-1307.692,-612.308
76.4023438,17.8476562,-1973.000,-1312.165,-660.835
76.4101562,17.8476562,-1973.000,-1316.639,-656.361
76.4179688,17.8476562,-1965.000,-1321.113,-643.887
76.4257812,17.8476562,-1960.000,-1325.587,-634.413
76.4335938,17.8476562,-1959.000,-1330.060,-628.940
76.4414062,17.8476562,-1965.000,-1334.534,-630.466
76.4492188,17.8476562,-1982.000,-1339.008,-642.992
75.3554688,17.8398438,-904.000,-714.702,-189.298
75.3632812,17.8398438,-905.000,-719.176,-185.824
75.3710938,17.8398438,-909.000,-723.650,-185.350
75.3789062,17.8398438,-912.000,-728.124,-183.876
75.3867188,17.8398438,-915.000,-732.597,-182.403
75.3945312,17.8398438,-917.000,-737.071,-179.929
75.4023438,17.8398438,-918.000,-741.545,-176.455
75.4101562,17.8398438,-923.000,-746.019,-176.981
75.4179688,17.8398438,-932.000,-750.492,-181.508
75.4257812,17.8398438,-947.000,-754.966,-192.034
75.4335938,17.8398438,-958.000,-759.440,-198.560
75.4414062,17.8398438,-936.000,-763.914,-172.086
75.4492188,17.8398438,-915.000,-768.387,-146.613
75.4570312,17.8398438,-896.000,-772.861,-123.139
75.4648438,17.8398438,-877.000,-777.335,-99.665
75.4726562,17.8398438,-857.000,-781.809,-75.191
75.4804688,17.8398438,-841.000,-786.283,-54.717
75.4882812,17.8398438,-825.000,-790.756,-34.244
75.4960938,17.8398438,-813.000,-795.230,-17.770
75.5039062,17.8398438,-818.000,-799.704,-18.296
75.5117188,17.8398438,-779.000,-804.178,25.178
75.5195312,17.8398438,-736.000,-808.651,72.651
75.5273438,17.8398438,-702.000,-813.125,111.125
75.5351562,17.8398438,-703.000,-817.599,114.599
75.5429688,17.8398438,-720.000,-822.073,102.073
75.5507812,17.8398438,-743.000,-826.546,83.546
75.5585938,17.8398438,-766.000,-831.020,65.020
75.5664062,17.8398438,-776.000,-835.494,59.494
75.5742188,17.8398438,-785.000,-839.968,54.968
75.5820312,17.8398438,-792.000,-844.441,52.441
75.5898438,17.8398438,-801.000,-848.915,47.915
75.5976562,17.8398438,-811.000,-853.389,42.389
75.6054688,17.8398438,-822.000,-857.863,35.863
75.6132812,17.8398438,-835.000,-862.336,27.336
75.6210938,17.8398438,-848.000,-866.810,18.810
75.6289062,17.8398438,-863.000,-871.284,8.284
75.6367188,17.8398438,-879.000,-875.758,-3.242
75.6445312,17.8398438,-893.000,-880.231,-12.769
75.6523438,17.8398438,-897.000,-884.705,-12.295
75.6601562,17.8398438,-904.000,-889.179,-14.821
75.6679688,17.8398438,-913.000,-893.653,-19.347
75.6757812,17.8398438,-925.000,-898.127,-26.873
75.6835938,17.8398438,-938.000,-902.600,-35.400
75.6914062,17.8398438,-953.000,-907.074,-45.926
75.6992188,17.8398438,-969.000,-911.548,-57.452
75.7070312,17.8398438,-987.000,-916.022,-70.978
75.7148438,17.8398438,-992.000,-920.495,-71.505
75.7226562,17.8398438,-987.000,-924.969,-62.031
75.7304688,17.8398438,-983.000,-929.443,-53.557
75.7382812,17.8398438,-981.000,-933.917,-47.083
75.7460938,17.8398438,-979.000,-938.390,-40.610
75.7539062,17.8398438,-978.000,-942.864,-35.136
75.7617188,17.8398438,-977.000,-947.338,-29.662
75.7695312,17.8398438,-976.000,-951.812,-24.188
75.7773438,17.8398438,-976.000,-956.285,-19.715
75.7851562,17.8398438,-976.000,-960.759,-15.241
75.7929688,17.8398438,-978.000,-965.233,-12.767
75.8007812,17.8398438,-975.000,-969.707,-5.293
75.8085938,17.8398438,-982.000,-974.180,-7.820
75.8164062,17.8398438,-988.000,-978.654,-9.346
75.8242188,17.8398438,-968.000,-983.128,15.128
75.8320312,17.8398438,-945.000,-987.602,42.602
75.8398438,17.8398438,-919.000,-992.075,73.075
75.8476562,17.8398438,-886.000,-996.549,110.549
75.8554688,17.8398438,-834.000,-1001.023,167.023
75.8632812,17.8398438,-704.000,-1005.497,301.497
75.8710938,17.8398438,-561.000,-1009.971,448.971
75.8789062,17.8398438,-551.000,-1014.444,463.444
75.8867188,17.8398438,-559.000,-1018.918,459.918
75.8945312,17.8398438,-565.000,-1023.392,458.392
75.9023438,17.8398438,-565.000,-1027.866,462.866
75.9101562,17.8398438,-558.000,-1032.339,474.339
75.9179688,17.8398438,-545.000,-1036.813,491.813
75.9257812,17.8398438,-524.000,-1041.287,517.287
75.9335938,17.8398438,-498.000,-1045.761,547.761
75.9414062,17.8398438,-465.000,-1050.234,585.234
75.9492188,17.8398438,-430.000,-1054.708,624.708
75.9570312,17.8398438,-400.000,-1059.182,659.182
75.9648438,17.8398438,-390.000,-1063.656,673.656
75.9726562,17.8398438,-402.000,-1068.129,666.129
75.9804688,17.8398438,-436.000,-1072.603,636.603
75.9882812,17.8398438,-470.000,-1077.077,607.077
75.9960938,17.8398438,-494.000,-1081.551,587.551
76.0039062,17.8398438,-493.000,-1086.024,593.024
76.0117188,17.8398438,-488.000,-1090.498,602.498
76.0195312,17.8398438,-498.000,-1094.972,596.972
76.0273438,17.8398438,-526.000,-1099.446,573.446
76.0351562,17.8398438,-596.000,-1103.919,507.919
76.0429688,17.8398438,-681.000,-1108.393,427.393
76.0507812,17.8398438,-735.000,-1112.867,377.867
76.0585938,17.8398438,-791.000,-1117.341,326.341
76.0664062,17.8398438,-828.000,-1121.814,293.814
76.0742188,17.8398438,-865.000,-1126.288,261.288
76.0820312,17.8398438,-901.000,-1130.762,229.762
76.0898438,17.8398438,-932.000,-1135.236,203.236
76.0976562,17.8398438,-956.000,-1139.710,183.710
76.1054688,17.8398438,-1039.000,-1144.183,105.183
76.1132812,17.8398438,-1118.000,-1148.657,30.657
76.1210938,17.8398438,-1189.000,-1153.131,-35.869
76.1289062,17.8398438,-1252.000,-1157.605,-94.395
76.1367188,17.8398438,-1302.000,-1162.078,-139.922
76.1445312,17.8398438,-1361.000,-1166.552,-194.448
76.1523438,17.8398438,-1412.000,-1171.026,-240.974
76.1601562,17.8398438,-1441.000,-1175.500,-265.500
76.1679688,17.8398438,-1484.000,-1179.973,-304.027
76.1757812,17.8398438,-1532.000,-1184.447,-347.553
76.1835938,17.8398438,-1581.000,-1188.921,-392.079
76.1914062,17.8398438,-1594.000,-1193.395,-400.605
76.1992188,17.8398438,-1619.000,-1197.868,-421.132
76.2070312,17.8398438,-1652.000,-1202.342,-449.658
76.2148438,17.8398438,-1691.000,-1206.816,-484.184
76.2226562,17.8398438,-1736.000,-1211.290,-524.710
76.2304688,17.8398438,-1735.000,-1215.763,-519.237
76.2382812,17.8398438,-1727.000,-1220.237,-506.763
76.2460938,17.8398438,-1718.000,-1224.711,-493.289
76.2539062,17.8398438,-1712.000,-1229.185,-482.815
76.2617188,17.8398438,-1708.000,-1233.658,-474.342
76.2695312,17.8398438,-1705.000,-1238.132,-466.868
76.2773438,17.8398438,-1705.000,-1242.606,-462.394
76.2851562,17.8398438,-1704.000,-1247.080,-456.920
76.2929688,17.8398438,-1703.000,-1251.554,-451.446
76.3007812,17.8398438,-1699.000,-1256.027,-442.973
76.3085938,17.8398438,-1686.000,-1260.501,-425.499
76.3164062,17.8398438,-1664.000,-1264.975,-399.025
76.3242188,17.8398438,-1669.000,-1269.449,-399.551
76.3320312,17.8398438,-1747.000,-1273.922,-473.078
76.3398438,17.8398438,-1756.000,-1278.396,-477.604
76.3476562,17.8398438,-1771.000,-1282.870,-488.130
76.3554688,17.8398438,-1797.000,-1287.344,-509.656
76.3632812,17.8398438,-1796.000,-1291.817,-504.183
76.3710938,17.8398438,-1793.000,-1296.291,-496.709
76.3789062,17.8398438,-1795.000,-1300.765,-494.235
76.3867188,17.8398438,-1851.000,-1305.239,-545.761
76.3945312,17.8398438,-1906.000,-1309.712,-596.288
76.4023438,17.8398438,-1948.000,-1314.186,-633.814
76.4101562,17.8398438,-1961.000,-1318.660,-642.340
76.4179688,17.8398438,-1960.000,-1323.134,-636.866
76.4257812,17.8398438,-1959.000,-1327.607,-631.393
76.4335938,17.8398438,-1961.000,-1332.081,-628.919
76.4414062,17.8398438,-1966.000,-1336.555,-629.445
76.4492188,17.8398438,-1974.000,-1341.029,-632.971
75.3554688,17.8320312,-915.000,-716.723,-198.277
75.3632812,17.8320312,-917.000,-721.197,-195.803
75.3710938,17.8320312,-921.000,-725.671,-195.329
75.3789062,17.8320312,-924.000,-730.144,-193.856
75.3867188,17.8320312,-926.000,-734.618,-191.382
75.3945312,17.8320312,-927.000,-739.092,-187.908
75.4023438,17.8320312,-926.000,-743.566,-182.434
75.4101562,17.8320312,-935.000,-748.039,-186.961
75.4179688,17.8320312,-947.000,-752.513,-194.487
75.4257812,17.8320312,-965.000,-756.987,-208.013
75.4335938,17.8320312,-966.000,-761.461,-204.539
75.4414062,17.8320312,-943.000,-765.934,-177.066
75.4492188,17.8320312,-921.000,-770.408,-150.592
75.4570312,17.8320312,-902.000,-774.882,-127.118
75.4648438,17.8320312,-884.000,-779.356,-104.644
75.4726562,17.8320312,-867.000,-783.830,-83.170
75.4804688,17.8320312,-850.000,-788.303,-61.697
75.4882812,17.8320312,-834.000,-792.777,-41.223
75.4960938,17.8320312,-823.000,-797.251,-25.749
75.5039062,17.8320312,-817.000,-801.725,-15.275
75.5117188,17.8320312,-772.000,-806.198,34.198
75.5195312,17.8320312,-725.000,-810.672,85.672
75.5273438,17.8320312,-692.000,-815.146,123.146
75.5351562,17.8320312,-690.000,-819.620,129.620
75.5429688,17.8320312,-712.000,-824.093,112.093
75.5507812,17.8320312,-742.000,-828.567,86.567
75.5585938,17.8320312,-773.000,-833.041,60.041
75.5664062,17.8320312,-781.000,-837.515,56.515
75.5742188,17.8320312,-793.000,-841.988,48.988
75.5820312,17.8320312,-805.000,-846.462,41.462
75.5898438,17.8320312,-812.000,-850.936,38.936
75.5976562,17.8320312,-819.000,-855.410,36.410
75.6054688,17.8320312,-829.000,-859.883,30.883
75.6132812,17.8320312,-839.000,-864.357,25.357
75.6210938,17.8320312,-852.000,-868.831,16.831
75.6289062,17.8320312,-865.000,-873.305,8.305
75.6367188,17.8320312,-879.000,-877.778,-1.222
75.6445312,17.8320312,-893.000,-882.252,-10.748
75.6523438,17.8320312,-900.000,-886.726,-13.274
75.6601562,17.8320312,-908.000,-891.200,-16.800
75.6679688,17.8320312,-918.000,-895.673,-22.327
75.6757812,17.8320312,-929.000,-900.147,-28.853
75.6835938,17.8320312,-942.000,-904.621,-37.379
75.6914062,17.8320312,-955.000,-909.095,-45.905
75.6992188,17.8320312,-969.000,-913.569,-55.431
75.7070312,17.8320312,-980.000,-918.042,-61.958
75.7148438,17.8320312,-985.000,-922.516,-62.484
75.7226562,17.8320312,-987.000,-926.990,-60.010
75.7304688,17.8320312,-987.000,-931.464,-55.536
75.7382812,17.8320312,-985.000,-935.937,-49.063
75.7460938,17.8320312,-984.000,-940.411,-43.589
75.7539062,17.8320312,-983.000,-944.885,-38.115
75.7617188,17.8320312,-983.000,-949.359,-33.641
75.7695312,17.8320312,-982.000,-953.832,-28.168
75.7773438,17.8320312,-981.000,-958.306,-22.694
75.7851562,17.8320312,-980.000,-962.780,-17.220
75.7929688,17.8320312,-978.000,-967.254,-10.746
75.8007812,17.8320312,-972.000,-971.727,-0.273
75.8085938,17.8320312,-970.000,-976.201,6.201
75.8164062,17.8320312,-971.000,-980.675,9.675
75.8242188,17.8320312,-957.000,-985.149,28.149
75.8320312,17.8320312,-936.000,-989.622,53.622
75.8398438,17.8320312,-911.000,-994.096,83.096
75.8476562,17.8320312,-878.000,-998.570,120.570
75.8554688,17.8320312,-820.000,-1003.044,183.044
75.8632812,17.8320312,-691.000,-1007.517,316.517
75.8710938,17.8320312,-566.000,-1011.991,445.991
75.8789062,17.8320312,-539.000,-1016.465,477.465
75.8867188,17.8320312,-539.000,-1020.939,481.939
75.8945312,17.8320312,-543.000,-1025.413,482.413
75.9023438,17.8320312,-542.000,-1029.886,487.886
75.9101562,17.8320312,-532.000,-1034.360,502.360
75.9179688,17.8320312,-514.000,-1038.834,524.834
75.9257812,17.8320312,-486.000,-1043.308,557.308
75.9335938,17.8320312,-447.000,-1047.781,600.781
75.9414062,17.8320312,-398.000,-1052.255,654.255
75.9492188,17.8320312,-340.000,-1056.729,716.729
75.9570312,17.8320312,-281.000,-1061.203,780.203
75.9648438,17.8320312,-247.000,-1065.676,818.676
75.9726562,17.8320312,-323.000,-1070.150,747.150
75.9804688,17.8320312,-409.000,-1074.624,665.624
75.9882812,17.8320312,-438.000,-1079.098,641.098
75.9960938,17.8320312,-466.000,-1083.571,617.571
76.0039062,17.8320312,-476.000,-1088.045,612.045
76.0117188,17.8320312,-475.000,-1092.519,617.519
76.0195312,17.8320312,-480.000,-1096.993,616.993
76.0273438,17.8320312,-519.000,-1101.466,582.466
76.0351562,17.8320312,-580.000,-1105.940,525.940
76.0429688,17.8320312,-668.000,-1110.414,442.414
76.0507812,17.8320312,-700.000,-1114.888,414.888
76.0585938,17.8320312,-766.000,-1119.361,353.361
76.0664062,17.8320312,-823.000,-1123.835,300.835
76.0742188,17.8320312,-874.000,-1128.309,254.309
76.0820312,17.8320312,-918.000,-1132.783,214.783
76.0898438,17.8320312,-957.000,-1137.257,180.257
76.0976562,17.8320312,-1001.000,-1141.730,140.730
76.1054688,17.8320312,-1062.000,-1146.204,84.204
76.1132812,17.8320312,-1131.000,-1150.678,19.678
76.1210938,17.8320312,-1199.000,-1155.152,-43.848
76.1289062,17.8320312,-1257.000,-1159.625,-97.375
76.1367188,17.8320312,-1295.000,-1164.099,-130.901
76.1445312,17.8320312,-1356.000,-1168.573,-187.427
76.1523438,17.8320312,-1408.000,-1173.047,-234.953
76.1601562,17.8320312,-1422.000,-1177.520,-244.480
76.1679688,17.8320312,-1462.000,-1181.994,-280.006
76.1757812,17.8320312,-1505.000,-1186.468,-318.532
76.1835938,17.8320312,-1536.000,-1190.942,-345.058
76.1914062,17.8320312,-1536.000,-1195.415,-340.585
76.1992188,17.8320312,-1573.000,-1199.889,-373.111
76.2070312,17.8320312,-1608.000,-1204.363,-403.637
76.2148438,17.8320312,-1640.000,-1208.837,-431.163
76.2226562,17.8320312,-1683.000,-1213.310,-469.690
76.2304688,17.8320312,-1700.000,-1217.784,-482.216
76.2382812,17.8320312,-1703.000,-1222.258,-480.742
76.2460938,17.8320312,-1701.000,-1226.732,-474.268
76.2539062,17.8320312,-1699.000,-1231.205,-467.795
76.2617188,17.8320312,-1697.000,-1235.679,-461.321
76.2695312,17.8320312,-1695.000,-1240.153,-454.847
76.2773438,17.8320312,-1694.000,-1244.627,-449.373
76.2851562,17.8320312,-1692.000,-1249.101,-442.899
76.2929688,17.8320312,-1688.000,-1253.574,-434.426
76.3007812,17.8320312,-1682.000,-1258.048,-423.952
76.3085938,17.8320312,-1673.000,-1262.522,-410.478
76.3164062,17.8320312,-1666.000,-1266.996,-399.004
76.3242188,17.8320312,-1671.000,-1271.469,-399.531
76.3320312,17.8320312,-1675.000,-1275.943,-399.057
76.3398438,17.8320312,-1668.000,-1280.417,-387.583
76.3476562,17.8320312,-1732.000,-1284.891,-447.109
76.3554688,17.8320312,-1799.000,-1289.364,-509.636
76.3632812,17.8320312,-1802.000,-1293.838,-508.162
76.3710938,17.8320312,-1813.000,-1298.312,-514.688
76.3789062,17.8320312,-1835.000,-1302.786,-532.214
76.3867188,17.8320312,-1867.000,-1307.259,-559.741
76.3945312,17.8320312,-1898.000,-1311.733,-586.267
76.4023438,17.8320312,-1924.000,-1316.207,-607.793
76.4101562,17.8320312,-1941.000,-1320.681,-620.319
76.4179688,17.8320312,-1945.000,-1325.154,-619.846
76.4257812,17.8320312,-1953.000,-1329.628,-623.372
76.4335938,17.8320312,-1959.000,-1334.102,-624.898
76.4414062,17.8320312,-1962.000,-1338.576,-623.424
76.4492188,17.8320312,-1954.000,-1343.049,-610.951
75.3554688,17.8242188,-930.000,-718.744,-211.256
75.3632812,17.8242188,-930.000,-723.218,-206.782
75.3710938,17.8242188,-933.000,-727.691,-205.309
75.3789062,17.8242188,-937.000,-732.165,-204.835
75.3867188,17.8242188,-940.000,-736.639,-203.361
75.3945312,17.8242188,-941.000,-741.113,-199.887
75.4023438,17.8242188,-943.000,-745.586,-197.414
75.4101562,17.8242188,-943.000,-750.060,-192.940
75.4179688,17.8242188,-943.000,-754.534,-188.466
75.4257812,17.8242188,-940.000,-759.008,-180.992
75.4335938,17.8242188,-939.000,-763.481,-175.519
75.4414062,17.8242188,-933.000,-767.955,-165.045
75.4492188,17.8242188,-921.000,-772.429,-148.571
75.4570312,17.8242188,-905.000,-776.903,-128.097
75.4648438,17.8242188,-889.000,-781.376,-107.624
75.4726562,17.8242188,-873.000,-785.850,-87.150
75.4804688,17.8242188,-857.000,-790.324,-66.676
75.4882812,17.8242188,-837.000,-794.798,-42.202
75.4960938,17.8242188,-817.000,-799.272,-17.728
75.5039062,17.8242188,-799.000,-803.745,4.745
75.5117188,17.8242188,-751.000,-808.219,57.219
75.5195312,17.8242188,-705.000,-812.693,107.693
75.5273438,17.8242188,-675.000,-817.167,142.167
75.5351562,17.8242188,-681.000,-821.640,140.640
75.5429688,17.8242188,-702.000,-826.114,124.114
75.5507812,17.8242188,-731.000,-830.588,99.588
75.5585938,17.8242188,-757.000,-835.062,78.062
75.5664062,17.8242188,-773.000,-839.535,66.535
75.5742188,17.8242188,-796.000,-844.009,48.009
75.5820312,17.8242188,-815.000,-848.483,33.483
